TransactionID,CustomerID,AccountNumber,TransactionTypeID,TransactionAmount,UsageQuantity,TDUAmount,CreatedDate
73427,3899,RESI-106032,1,12.48,83,1.79,2025-01-14
73483,3325,RESI-106035,2,29.23,213,3.73,2025-01-14
73738,3630,RESI-106049,1,9.14,56,2.05,2025-01-14
74237,3645,RESI-106076,1,25.04,171,5.08,2025-01-14
20,2,RESI-100002,2,36.69,230,7.22,2025-01-13
38,3,SMALLCOMM-100003,2,170.05,1687,37.81,2025-01-13
331,4361,RESI-106088,3,4.11,171,3.46,2025-01-13
369,1909,RESI-106090,1,38.23,280,9.36,2025-01-13
590,4997,RESI-106102,1,16.3,91,2.82,2025-01-13
851,51,RESI-100055,1,19.98,159,2.18,2025-01-13
1500,95,RESI-100106,1,30.64,240,5.18,2025-01-13
2200,154,RESI-100170,1,36.22,209,8.09,2025-01-13
2403,168,SMALLCOMM-100184,2,235.93,1796,44.78,2025-01-13
2476,174,COMM-100191,1,410.41,4354,100.02,2025-01-13
2532,178,COMM-100197,2,177.18,1753,30.37,2025-01-13
2730,190,RESI-100210,1,38.33,228,8.35,2025-01-13
3100,216,RESI-100238,2,27.5,204,5.95,2025-01-13
3561,243,SMALLCOMM-100268,1,133.76,962,25.57,2025-01-13
3781,260,RESI-100285,2,18.5,147,3.66,2025-01-13
3799,261,COMM-100286,2,358.7,3982,52.63,2025-01-13
3947,270,SMALLCOMM-100299,1,276.67,2245,68.26,2025-01-13
4040,278,SMALLCOMM-100309,2,115.77,1032,22.42,2025-01-13
4202,291,RESI-100322,1,14.19,103,3.24,2025-01-13
5067,348,SMALLCOMM-100390,1,139.8,943,29.96,2025-01-13
5583,386,RESI-100431,2,33.97,247,4.51,2025-01-13
5710,392,SMALLCOMM-100438,1,146.18,1372,33.67,2025-01-13
5783,396,COMM-100443,1,150.53,1297,31.22,2025-01-13
5896,403,RESI-100450,2,40.74,246,6.36,2025-01-13
6005,411,SMALLCOMM-100458,1,218.49,1906,39.34,2025-01-13
6062,414,RESI-100463,1,39.41,238,4.41,2025-01-13
6686,457,RESI-100511,1,15.61,100,2.36,2025-01-13
7308,499,RESI-100561,1,34.77,216,7.17,2025-01-13
7401,507,RESI-100570,1,28.71,166,2.95,2025-01-13
7420,508,SMALLCOMM-100571,1,95.99,691,22.97,2025-01-13
7825,534,SMALLCOMM-100600,2,150.82,1474,23.89,2025-01-13
8793,600,COMM-100670,2,303.98,2957,52.62,2025-01-13
9626,657,COMM-100732,2,462.32,4972,107.94,2025-01-13
10107,686,RESI-100766,1,51.53,296,6.64,2025-01-13
10657,724,RESI-100808,1,10.14,69,1.19,2025-01-13
10916,741,RESI-100829,2,15.59,91,2.75,2025-01-13
11099,753,SMALLCOMM-100842,1,295.4,2235,60.61,2025-01-13
11300,775,COMM-100864,2,215.04,2267,51.84,2025-01-13
11449,784,RESI-100874,1,32.48,214,3.65,2025-01-13
11704,801,COMM-100894,1,112.58,1177,16.92,2025-01-13
11816,807,SMALLCOMM-100902,1,239.92,2283,54.86,2025-01-13
11909,815,RESI-100910,1,17.38,121,2.44,2025-01-13
12151,830,COMM-100927,1,360.72,3809,65.17,2025-01-13
12334,845,SMALLCOMM-100943,2,253.89,1779,29.1,2025-01-13
12688,869,COMM-100969,2,217.93,1952,45.13,2025-01-13
13112,900,RESI-101001,1,9.95,56,2.02,2025-01-13
13689,933,RESI-101042,1,38.82,242,8.26,2025-01-13
14019,960,RESI-101070,1,8.35,62,1.99,2025-01-13
14592,1000,RESI-101115,2,9.45,60,1.73,2025-01-13
14848,1015,RESI-101132,1,10.18,75,1.94,2025-01-13
15216,1039,RESI-101159,1,44.98,297,10.94,2025-01-13
15343,1048,RESI-101168,2,36.96,292,7.74,2025-01-13
15856,1087,RESI-101213,1,35.05,230,7.44,2025-01-13
15893,1090,SMALLCOMM-101216,1,107.37,1038,14.69,2025-01-13
15913,1092,RESI-101218,2,24.32,192,4.16,2025-01-13
16298,1121,COMM-101250,1,217.75,2237,48.55,2025-01-13
16407,1128,RESI-101257,1,35.05,257,5.77,2025-01-13
16612,1136,RESI-101269,1,12.61,80,1.41,2025-01-13
16650,1138,COMM-101271,1,367.56,4021,72.75,2025-01-13
17113,1173,RESI-101314,1,23.88,152,4.67,2025-01-13
17333,1187,RESI-101328,2,15.53,118,2.75,2025-01-13
17370,1189,RESI-101330,1,13.43,110,2.32,2025-01-13
17866,1230,SMALLCOMM-101373,1,106.5,716,23.59,2025-01-13
17885,1231,RESI-101374,2,32.7,270,5.63,2025-01-13
18328,1257,COMM-101404,2,356.82,3748,66.45,2025-01-13
18936,1293,COMM-101447,1,461.58,4045,57.28,2025-01-13
21510,1465,SMALLCOMM-101642,2,167.38,1150,35.03,2025-01-13
21846,1486,COMM-101671,2,392.68,3324,54.8,2025-01-13
21883,1487,RESI-101673,2,10.85,89,1.44,2025-01-13
21939,1490,RESI-101676,2,21.42,167,3.03,2025-01-13
22402,1514,RESI-101707,2,35.07,222,6.87,2025-01-13
22606,1528,RESI-101721,1,38.94,227,5.09,2025-01-13
22907,1551,RESI-101746,1,8.63,50,1.25,2025-01-13
22925,1553,RESI-101748,1,38.89,258,6.48,2025-01-13
23072,1564,RESI-101761,2,36.82,241,6.59,2025-01-13
23126,1570,SMALLCOMM-101767,2,63.46,578,12.28,2025-01-13
23272,1583,RESI-101783,2,34.64,219,4.53,2025-01-13
23621,1607,RESI-101809,1,31.79,178,4.02,2025-01-13
23954,1627,COMM-101833,1,124.25,1420,27.64,2025-01-13
24667,1676,RESI-101887,1,48.57,300,5.33,2025-01-13
24872,1691,SMALLCOMM-101904,1,178.13,1247,28.19,2025-01-13
25001,1698,RESI-101911,1,8.22,62,1.17,2025-01-13
25111,1704,RESI-101918,1,39.24,223,9.14,2025-01-13
25313,1718,RESI-101934,1,22.41,162,3.39,2025-01-13
25331,1721,RESI-101937,1,36.25,273,6.58,2025-01-13
26049,1766,RESI-101988,2,12.92,78,1.43,2025-01-13
26122,1770,RESI-101992,1,46.86,272,10.4,2025-01-13
26863,1814,SMALLCOMM-102044,2,149.8,1228,20.95,2025-01-13
27070,1832,SMALLCOMM-102062,1,118.31,943,29.24,2025-01-13
27143,1836,RESI-102067,2,30.7,197,3.69,2025-01-13
27636,1867,COMM-102102,2,473.63,4864,94.39,2025-01-13
28797,1948,RESI-102193,1,8.2,65,1.16,2025-01-13
28888,1951,RESI-102200,1,9.8,70,1.67,2025-01-13
29128,1966,RESI-102217,1,21.67,164,2.66,2025-01-13
29238,1974,SMALLCOMM-102225,1,150.14,1176,30.97,2025-01-13
29329,1985,SMALLCOMM-102236,1,168.39,1467,32.8,2025-01-13
29717,2013,SMALLCOMM-102265,1,207.11,1982,28.78,2025-01-13
29737,2014,COMM-102266,2,195.31,1793,40.42,2025-01-13
29868,2020,RESI-102274,2,44.66,283,8.71,2025-01-13
30107,2045,SMALLCOMM-102301,1,279.3,1914,32.18,2025-01-13
30201,2052,RESI-102308,1,13.56,100,2.65,2025-01-13
30237,2055,RESI-102311,1,23.75,154,5.67,2025-01-13
30312,2060,RESI-102317,1,28.34,205,4.53,2025-01-13
30480,2070,COMM-102331,2,155.71,1675,21.57,2025-01-13
31270,2119,RESI-102388,1,12.62,83,2.54,2025-01-13
31563,2142,RESI-102412,2,16.76,104,2.95,2025-01-13
31636,2149,COMM-102420,1,453.55,4913,58.55,2025-01-13
32152,2192,RESI-102467,2,21.26,173,3.28,2025-01-13
32499,2225,RESI-102500,2,17.88,123,3.17,2025-01-13
32816,2250,SMALLCOMM-102528,2,257.35,1847,25.96,2025-01-13
33409,2288,RESI-102568,2,12.65,93,2,2025-01-13
34858,2390,RESI-102678,1,31.48,262,4.95,2025-01-13
34877,2392,COMM-102680,1,407.69,4341,85.23,2025-01-13
35304,2422,COMM-102717,2,305.55,2970,54.77,2025-01-13
35358,2424,COMM-102720,2,328.7,2893,54.24,2025-01-13
35468,2432,SMALLCOMM-102729,2,196.98,1317,41.62,2025-01-13
35857,2460,RESI-102760,2,14.98,106,2.08,2025-01-13
36941,2536,RESI-102844,2,25.8,204,3.25,2025-01-13
37231,2553,SMALLCOMM-102864,2,243.65,2102,53.89,2025-01-13
37285,2556,SMALLCOMM-102867,1,118.17,904,16.92,2025-01-13
37376,2563,RESI-102874,1,29.65,204,6.84,2025-01-13
37413,2565,RESI-102876,1,30.54,233,7.63,2025-01-13
37544,2575,RESI-102886,1,17.84,113,2.15,2025-01-13
37673,2586,RESI-102897,1,16.73,120,2.04,2025-01-13
37692,2587,SMALLCOMM-102898,2,180.8,1361,39.46,2025-01-13
37861,2600,SMALLCOMM-102913,2,258.28,1745,38.71,2025-01-13
37915,2604,RESI-102917,1,13.22,97,1.74,2025-01-13
38044,2613,SMALLCOMM-102926,1,259.02,2039,54.82,2025-01-13
38340,2630,RESI-102948,1,23.47,137,2.48,2025-01-13
38449,2638,RESI-102958,1,26.51,203,4.64,2025-01-13
38467,2639,RESI-102959,1,25.98,207,2.98,2025-01-13
38522,2643,RESI-102965,1,19.04,137,2.7,2025-01-13
38597,2650,RESI-102972,2,22.26,126,3.66,2025-01-13
38651,2652,COMM-102976,1,432.88,4106,78.78,2025-01-13
39164,2692,SMALLCOMM-103017,1,249.74,2226,40.1,2025-01-13
39222,2696,RESI-103021,1,10.45,63,1.41,2025-01-13
39553,2719,COMM-103047,2,307.34,2933,62.82,2025-01-13
39825,2730,RESI-103064,1,19.85,130,2.7,2025-01-13
40006,2747,RESI-103086,1,9.98,58,2.44,2025-01-13
40025,2748,RESI-103087,1,47.19,297,10.88,2025-01-13
41653,2858,RESI-103206,1,16.92,131,2.16,2025-01-13
41709,2861,RESI-103211,1,30.83,198,3.39,2025-01-13
42001,2881,RESI-103234,2,40.83,270,5.28,2025-01-13
42241,2895,SMALLCOMM-103250,2,168.75,1248,26.61,2025-01-13
42425,2917,RESI-103273,2,23.47,140,4.4,2025-01-13
42719,2938,RESI-103295,1,11.25,77,1.28,2025-01-13
44010,3034,RESI-103402,1,6.84,52,1.04,2025-01-13
44214,3048,RESI-103416,2,46.46,291,10.62,2025-01-13
44792,3092,RESI-103463,2,21.7,129,5.22,2025-01-13
45399,3143,RESI-103515,1,22.41,169,5.45,2025-01-13
45656,3165,RESI-103538,1,40.01,238,9.98,2025-01-13
45748,3170,RESI-103543,1,33.55,211,5.14,2025-01-13
46266,3206,SMALLCOMM-103588,1,313.6,2127,65.04,2025-01-13
46284,3209,SMALLCOMM-103592,1,201.02,1509,47.01,2025-01-13
46594,3232,RESI-103616,2,47.08,282,9.05,2025-01-13
46650,3236,SMALLCOMM-103620,2,166.63,1461,26.85,2025-01-13
46706,3242,COMM-103626,1,415.77,4423,93.89,2025-01-13
47637,3302,RESI-103699,1,10.74,87,1.78,2025-01-13
47876,3319,SMALLCOMM-103716,2,336.39,2432,50.1,2025-01-13
48005,3330,SMALLCOMM-103727,2,99.26,946,21.8,2025-01-13
48685,4750,RESI-106131,1,33.53,263,6.88,2025-01-13
48775,3377,RESI-103776,1,11.72,82,1.41,2025-01-13
49092,3400,RESI-103801,1,43.64,289,4.64,2025-01-13
49586,3433,COMM-103839,1,313.71,3606,71.81,2025-01-13
49826,3446,RESI-103855,2,39.97,281,8.28,2025-01-13
50027,3463,SMALLCOMM-103873,1,277.3,2170,55.51,2025-01-13
50082,3466,RESI-103876,1,10.4,62,2.58,2025-01-13
50172,3479,SMALLCOMM-103889,1,164.8,1535,16.69,2025-01-13
50228,3484,RESI-103894,2,17.94,132,4.26,2025-01-13
50376,3494,COMM-103907,1,135.08,1657,17.23,2025-01-13
50559,3505,RESI-103920,1,38.34,218,8.35,2025-01-13
50821,3520,RESI-103935,2,41.18,278,6.98,2025-01-13
50858,3522,RESI-103937,1,31.96,214,3.46,2025-01-13
50915,3525,SMALLCOMM-103940,2,113.93,999,12.59,2025-01-13
51749,3578,COMM-104000,1,288.15,3139,36.88,2025-01-13
51968,3591,COMM-104017,1,152.7,1606,21.24,2025-01-13
52445,3620,RESI-104051,1,26.92,216,5.87,2025-01-13
52464,3621,COMM-104052,2,276.71,2403,58.88,2025-01-13
52664,3636,RESI-104067,1,10.21,58,1.11,2025-01-13
52812,3647,RESI-104078,2,23.14,173,3.31,2025-01-13
53291,3689,RESI-104124,2,25.96,180,3.91,2025-01-13
53527,3706,COMM-104143,1,470.9,4224,62.9,2025-01-13
53565,3708,RESI-104146,1,22.3,172,5.42,2025-01-13
54048,3740,RESI-104184,2,22.9,135,4.8,2025-01-13
54158,3745,RESI-104191,2,29.21,165,3.62,2025-01-13
54232,3749,RESI-104195,1,40.71,293,8.93,2025-01-13
54506,3771,COMM-104217,1,250.15,2686,37.56,2025-01-13
54709,3783,SMALLCOMM-104233,1,241.8,2226,52.16,2025-01-13
55037,3810,COMM-104262,1,264.86,2220,26.58,2025-01-13
55183,3820,RESI-104274,2,40.75,231,4.85,2025-01-13
55571,3844,RESI-104302,2,9.11,59,2.13,2025-01-13
56182,3892,RESI-104355,2,32.12,188,3.35,2025-01-13
56419,3904,COMM-104370,1,226.97,2658,42.83,2025-01-13
56437,3905,SMALLCOMM-104371,1,255.74,2191,58.43,2025-01-13
56551,3912,SMALLCOMM-104378,2,67.63,604,14.14,2025-01-13
56679,3923,SMALLCOMM-104389,2,69.82,626,11.23,2025-01-13
56882,3940,SMALLCOMM-104406,2,277.95,2268,69.38,2025-01-13
56974,3943,RESI-104411,1,35.26,237,6.53,2025-01-13
57232,3962,COMM-104431,1,358.64,3211,86.9,2025-01-13
57435,3978,COMM-104448,2,228.41,1925,41.89,2025-01-13
57452,3979,RESI-104449,1,36.53,253,9.02,2025-01-13
57766,4008,COMM-104481,1,334.18,3576,48.22,2025-01-13
58022,4022,RESI-104500,2,37.74,262,5.41,2025-01-13
58467,4050,SMALLCOMM-104534,1,192.64,1402,46.86,2025-01-13
58668,4064,SMALLCOMM-104551,1,166.83,1561,29.99,2025-01-13
58686,4066,SMALLCOMM-104553,1,294.57,2185,46.12,2025-01-13
58704,4067,RESI-104554,1,6.51,50,1.43,2025-01-13
59204,4100,RESI-104591,2,44.44,278,10.65,2025-01-13
59626,4131,COMM-104628,1,191.27,2086,23.16,2025-01-13
59807,4148,COMM-104645,1,159.09,1743,32.5,2025-01-13
59881,4151,RESI-104649,2,22.77,150,4.16,2025-01-13
61355,4249,RESI-104773,1,14.14,91,3.46,2025-01-13
61446,4254,SMALLCOMM-104778,1,192.11,1656,27,2025-01-13
61664,4268,SMALLCOMM-104794,1,271.01,1892,35.27,2025-01-13
61720,4271,COMM-104798,2,386.24,4422,89.45,2025-01-13
62353,4313,SMALLCOMM-104845,2,56.45,557,10.93,2025-01-13
62520,4322,RESI-104857,2,15.3,100,1.99,2025-01-13
62648,4329,RESI-104864,2,33.22,238,8.04,2025-01-13
63359,4374,SMALLCOMM-104913,2,207.84,1880,26.57,2025-01-13
63617,4392,RESI-104931,2,36.02,226,6.37,2025-01-13
63671,4395,RESI-104934,1,36.9,247,4.52,2025-01-13
63763,4399,RESI-104940,1,22.49,174,5.57,2025-01-13
63817,4404,SMALLCOMM-104945,1,112.12,883,12.65,2025-01-13
63893,4410,SMALLCOMM-104951,1,221.88,2086,38.66,2025-01-13
64020,4418,COMM-104960,2,147.69,1493,27.03,2025-01-13
64133,4429,RESI-104971,2,8.89,67,1.15,2025-01-13
64573,4454,SMALLCOMM-105000,1,65.12,648,10.52,2025-01-13
64720,4465,RESI-105015,2,14.74,118,3.09,2025-01-13
64810,4474,RESI-105024,2,11.41,81,1.21,2025-01-13
65044,4499,RESI-105049,1,17.58,110,2.53,2025-01-13
65171,4505,RESI-105057,2,10.66,61,1.24,2025-01-13
65687,4535,RESI-105096,2,24.18,157,5.03,2025-01-13
65796,4544,RESI-105105,1,11.74,83,1.64,2025-01-13
66145,4578,COMM-105145,2,115.26,1080,27.02,2025-01-13
66566,4604,RESI-105174,2,22.6,138,4.45,2025-01-13
66622,4607,RESI-105177,1,33.55,215,6.39,2025-01-13
66975,4631,RESI-105205,2,18.52,141,4.06,2025-01-13
67067,4636,COMM-105210,2,265.6,3027,39.23,2025-01-13
67528,4664,RESI-105242,1,14.2,83,2.54,2025-01-13
67546,4665,RESI-105243,1,17.93,109,3.06,2025-01-13
67748,4676,RESI-105256,1,46.92,276,7.3,2025-01-13
68063,4694,RESI-105278,1,10.11,73,1.61,2025-01-13
68651,4736,RESI-105323,1,44.38,297,5.56,2025-01-13
69262,4782,RESI-105371,2,14.53,91,1.59,2025-01-13
69443,4791,RESI-105382,2,14.92,102,2.76,2025-01-13
70304,4855,RESI-105447,1,41.29,244,8.18,2025-01-13
70821,4892,RESI-105489,2,44.88,282,8.02,2025-01-13
71577,4116,RESI-106013,1,30.54,213,4.82,2025-01-13
71798,4656,RESI-106025,2,24.4,195,4.62,2025-01-13
72208,4925,RESI-105526,2,12.66,93,1.7,2025-01-13
72483,4943,RESI-105546,2,11.38,75,2.32,2025-01-13
72557,4948,RESI-105551,2,30.48,243,5.25,2025-01-13
72635,4952,RESI-105555,2,25.53,202,6.38,2025-01-13
73245,4992,RESI-105597,2,28.07,163,3.34,2025-01-13
74073,766,RESI-106067,1,29.26,191,3.75,2025-01-13
111,8,SMALLCOMM-100009,1,140.08,1293,33.89,2025-01-12
202,1932,RESI-106081,1,10.46,70,2.57,2025-01-12
293,1890,RESI-106086,1,16.12,105,3.57,2025-01-12
628,335,RESI-106104,1,16.42,110,2.42,2025-01-12
1261,77,RESI-100088,1,36.74,281,8.99,2025-01-12
1739,115,RESI-100128,2,47.96,276,8.78,2025-01-12
2088,145,RESI-100159,1,32.83,253,5.23,2025-01-12
2310,161,SMALLCOMM-100177,2,265.33,1779,38.23,2025-01-12
2860,196,COMM-100217,1,308.93,2857,50.97,2025-01-12
3025,210,SMALLCOMM-100232,1,239.79,1896,43.78,2025-01-12
3320,229,SMALLCOMM-100254,1,253.8,2250,61.76,2025-01-12
3598,245,RESI-100270,1,40.84,291,9.55,2025-01-12
3617,248,RESI-100273,1,13.09,105,1.59,2025-01-12
3672,254,RESI-100279,2,24.17,173,2.72,2025-01-12
4335,299,SMALLCOMM-100332,1,266.05,2055,39.35,2025-01-12
4573,317,RESI-100352,2,43.85,254,7.88,2025-01-12
4664,322,SMALLCOMM-100359,2,243.69,2135,50.2,2025-01-12
4921,338,RESI-100380,2,19.86,111,2.58,2025-01-12
5177,355,RESI-100397,1,9.88,58,1.09,2025-01-12
5231,361,RESI-100403,1,40.96,254,8.13,2025-01-12
5324,366,RESI-100409,2,7.61,53,1.01,2025-01-12
6155,423,SMALLCOMM-100472,1,79.42,639,18.26,2025-01-12
6210,426,SMALLCOMM-100475,2,118.05,1150,23.58,2025-01-12
6247,428,COMM-100478,2,282.34,3153,37.56,2025-01-12
6650,453,RESI-100507,1,45.12,271,10.01,2025-01-12
6668,454,SMALLCOMM-100508,1,186.15,1643,38.09,2025-01-12
7730,528,COMM-100593,1,289.83,3101,45.72,2025-01-12
8062,551,RESI-100617,1,19.66,116,4.51,2025-01-12
8700,596,SMALLCOMM-100665,1,243.65,2185,56.19,2025-01-12
8719,597,RESI-100666,2,29.07,240,4.39,2025-01-12
9625,657,COMM-100732,1,462.32,4972,107.94,2025-01-12
9851,674,COMM-100749,2,131.24,1406,31.52,2025-01-12
10290,699,SMALLCOMM-100781,1,231.02,1998,44.15,2025-01-12
10438,707,RESI-100791,1,49.78,283,7.21,2025-01-12
10735,729,RESI-100813,2,42.76,251,8.16,2025-01-12
10824,735,COMM-100821,1,463.12,3882,76.71,2025-01-12
10843,735,COMM-100822,1,426.26,4875,49.1,2025-01-12
11208,767,RESI-100856,1,34.81,209,5.45,2025-01-12
11280,772,RESI-100861,1,11.16,89,1.53,2025-01-12
12633,867,SMALLCOMM-100965,1,228.46,2001,30.25,2025-01-12
12910,886,RESI-100986,2,35.28,268,7.86,2025-01-12
12946,888,COMM-100988,1,361.52,4224,66.04,2025-01-12
13505,922,RESI-101029,2,44.43,248,7.68,2025-01-12
13745,938,RESI-101047,1,28.34,174,6.76,2025-01-12
13944,956,RESI-101066,1,36.18,273,8.72,2025-01-12
13963,957,RESI-101067,1,20.33,118,3.51,2025-01-12
15143,1035,RESI-101155,1,25.87,163,3.21,2025-01-12
15547,1063,RESI-101183,1,30.11,177,3.71,2025-01-12
15601,1066,COMM-101188,1,104.54,1151,12.94,2025-01-12
15675,1071,RESI-101193,2,34.55,241,8.15,2025-01-12
15712,1075,SMALLCOMM-101199,2,182.97,1725,24.95,2025-01-12
15802,1082,RESI-101206,1,19.1,156,2.9,2025-01-12
16334,1124,RESI-101253,1,13.62,90,2.82,2025-01-12
16462,1131,COMM-101260,2,181.18,1575,39.7,2025-01-12
16874,1155,RESI-101292,2,27.78,205,4.4,2025-01-12
17096,1170,SMALLCOMM-101311,2,118.82,1103,16.37,2025-01-12
17186,1177,RESI-101318,1,44.67,286,7.15,2025-01-12
17240,1180,SMALLCOMM-101321,1,248,1678,44.49,2025-01-12
17482,1198,RESI-101339,1,9.32,62,1.94,2025-01-12
17555,1204,RESI-101345,2,12.89,93,2.19,2025-01-12
17608,1208,RESI-101349,1,14.05,97,3.06,2025-01-12
18591,1273,COMM-101423,2,267.96,2490,35.76,2025-01-12
18662,1276,COMM-101428,1,149.78,1362,32.32,2025-01-12
19702,1344,SMALLCOMM-101502,2,169.78,1454,22.74,2025-01-12
19921,1358,COMM-101517,1,406.49,4110,42.4,2025-01-12
20069,1367,SMALLCOMM-101530,2,97.85,836,10.87,2025-01-12
20197,1379,SMALLCOMM-101543,1,228.55,2034,50.68,2025-01-12
20236,1382,RESI-101546,2,9.73,66,1.73,2025-01-12
20310,1386,SMALLCOMM-101551,1,140.48,1345,19.57,2025-01-12
20329,1389,SMALLCOMM-101554,2,88.14,796,10.57,2025-01-12
20421,1392,RESI-101559,1,11.81,94,2.24,2025-01-12
20791,1415,RESI-101586,2,7.87,62,0.89,2025-01-12
21068,1435,RESI-101608,1,14.8,88,3.53,2025-01-12
21178,1441,RESI-101615,2,41.78,260,4.92,2025-01-12
22420,1516,RESI-101709,1,22.69,185,3.08,2025-01-12
22515,1522,RESI-101715,2,14.51,91,2.7,2025-01-12
22625,1529,RESI-101722,2,21.03,139,2.97,2025-01-12
22796,1541,COMM-101735,1,373.03,3701,79.01,2025-01-12
23108,1566,RESI-101763,2,22.29,154,5.02,2025-01-12
23253,1582,SMALLCOMM-101782,1,334.9,2489,48.67,2025-01-12
24135,1637,RESI-101845,1,21.49,136,2.48,2025-01-12
24447,1661,RESI-101871,1,18.69,109,4.24,2025-01-12
24538,1667,RESI-101878,1,12.55,79,1.57,2025-01-12
24947,1695,SMALLCOMM-101908,2,321.1,2195,57.67,2025-01-12
25222,1710,COMM-101924,1,354.64,3062,65.95,2025-01-12
25277,1712,RESI-101928,2,27.99,165,3.89,2025-01-12
25497,1729,SMALLCOMM-101947,2,177.17,1297,21.55,2025-01-12
26161,1772,RESI-101996,2,47.25,284,8.96,2025-01-12
26328,1783,SMALLCOMM-102008,1,102.57,924,15.22,2025-01-12
26602,1802,RESI-102028,1,7.06,53,0.91,2025-01-12
26622,1804,COMM-102030,2,539.71,4941,119.64,2025-01-12
26881,1815,SMALLCOMM-102045,2,191.34,1647,20.23,2025-01-12
27876,1880,SMALLCOMM-102118,2,102.77,894,14.92,2025-01-12
28816,1949,COMM-102194,2,213.8,2128,29.47,2025-01-12
28851,1950,COMM-102197,1,256.83,2629,52.62,2025-01-12
28981,1956,RESI-102206,1,10.73,77,2.46,2025-01-12
29074,1961,RESI-102211,1,19.1,119,2.98,2025-01-12
29605,2005,RESI-102257,2,11.93,84,1.24,2025-01-12
29623,2006,RESI-102258,1,20.02,122,2.56,2025-01-12
29662,2009,RESI-102261,1,17.34,100,2.86,2025-01-12
29698,2012,RESI-102264,1,14.28,111,3.31,2025-01-12
30071,2041,RESI-102297,1,19.63,120,3.31,2025-01-12
30162,2048,RESI-102304,1,29.89,214,3.03,2025-01-12
30553,2073,RESI-102336,2,9.34,76,2.31,2025-01-12
30718,2083,COMM-102348,1,124.29,1551,19.81,2025-01-12
31106,2105,RESI-102374,2,13.33,89,2.93,2025-01-12
31252,2118,RESI-102387,1,8.81,51,1.49,2025-01-12
32333,2206,COMM-102481,1,200.85,1901,47.6,2025-01-12
32351,2207,SMALLCOMM-102482,1,265.86,2063,30.32,2025-01-12
32571,2232,COMM-102508,1,330.89,4068,49.17,2025-01-12
32927,2257,RESI-102535,2,32.32,240,3.3,2025-01-12
33040,2264,SMALLCOMM-102542,2,178.26,1265,34.18,2025-01-12
33206,2274,RESI-102552,2,37.34,286,8.37,2025-01-12
33259,2276,COMM-102556,1,271.82,2390,63.49,2025-01-12
33317,2279,RESI-102559,2,20.82,124,5.18,2025-01-12
33719,2309,RESI-102590,1,25.75,172,3.78,2025-01-12
34415,2359,RESI-102645,1,27.61,211,3.08,2025-01-12
34471,2363,RESI-102649,2,41.57,258,4.43,2025-01-12
34600,2375,RESI-102661,1,22.09,142,4.6,2025-01-12
34749,2383,COMM-102671,2,465.33,3975,76.58,2025-01-12
35394,2425,RESI-102722,2,11.24,66,1.67,2025-01-12
35557,2437,RESI-102734,1,21.58,133,5.37,2025-01-12
35577,2438,RESI-102735,1,14.06,96,2.85,2025-01-12
35856,2460,RESI-102760,1,14.98,106,2.08,2025-01-12
36259,2487,RESI-102789,2,30.52,183,5.57,2025-01-12
37768,2593,RESI-102906,1,14.9,109,2.92,2025-01-12
37934,2605,RESI-102918,2,37.32,250,4.31,2025-01-12
38064,2614,COMM-102927,1,235.19,2387,52.24,2025-01-12
38542,2644,RESI-102966,2,22.17,140,3.21,2025-01-12
38816,2664,SMALLCOMM-102988,1,312.08,2148,33.99,2025-01-12
38907,2670,SMALLCOMM-102995,1,301.63,2068,31.85,2025-01-12
39090,2687,RESI-103012,1,9.43,60,2.22,2025-01-12
39625,2722,SMALLCOMM-103051,1,66.74,601,8.53,2025-01-12
39643,2723,RESI-103052,1,50.05,298,10.07,2025-01-12
39771,2727,COMM-103059,2,464.86,4848,92.23,2025-01-12
41289,2834,RESI-103182,1,21.05,133,3.02,2025-01-12
41470,2848,SMALLCOMM-103196,1,233.23,2078,41.07,2025-01-12
41747,2864,RESI-103214,1,19.93,137,3.61,2025-01-12
42000,2881,RESI-103234,1,40.83,270,5.28,2025-01-12
42055,2886,RESI-103239,1,15.42,119,3.81,2025-01-12
42665,2935,RESI-103292,2,34.42,246,7.33,2025-01-12
43125,2963,RESI-103323,2,26.46,153,5.37,2025-01-12
43605,3001,RESI-103366,2,38.7,284,4.63,2025-01-12
43680,3008,SMALLCOMM-103373,1,196.38,1581,42.77,2025-01-12
43770,3018,RESI-103385,1,38.52,217,6.68,2025-01-12
44213,3048,RESI-103416,1,46.46,291,10.62,2025-01-12
44324,3058,RESI-103426,1,24.82,187,5.09,2025-01-12
44512,3071,RESI-103440,1,47.29,292,7.19,2025-01-12
44700,3082,RESI-103453,2,9.93,69,2.08,2025-01-12
44736,3084,RESI-103455,2,19.91,161,4.95,2025-01-12
44828,3095,SMALLCOMM-103466,1,148.59,1128,19.58,2025-01-12
45084,3117,SMALLCOMM-103489,1,137.28,1173,31.41,2025-01-12
45250,3131,RESI-103503,1,10.06,72,2.03,2025-01-12
45490,3153,RESI-103525,1,28.11,158,4.68,2025-01-12
45508,3154,SMALLCOMM-103526,1,203.87,1739,31.92,2025-01-12
45729,3169,RESI-103542,1,12.17,87,1.54,2025-01-12
46935,3254,RESI-103643,1,43.55,255,4.49,2025-01-12
47064,3264,RESI-103653,2,11.08,75,1.3,2025-01-12
47156,3272,COMM-103662,2,365.37,3348,45.33,2025-01-12
47875,3319,SMALLCOMM-103716,1,336.39,2432,50.1,2025-01-12
47911,3322,RESI-103719,1,27.33,203,6.04,2025-01-12
